# TESS Program G08062

Title: Discovery And Occurrence Rates Of Disintegrating Minor Planets Transiting White Dwarfs

PI: Soares-Furtado, Melinda - University Of Wisconsin-Madison

Type: SMALL

Summary: Many white dwarfs have been found to have their surfaces "polluted" by remnant rocky bodies from their progenitors' planetary systems. These polluted white dwarfs are our best observational probe of exoplanet interior chemical compositions, which they can reveal with exquisite sensitivity. However, without a good understanding of the origins of white dwarf pollution, it is impossible to fully leverage the information about chemical compositions from the pollution on their surfaces. Observations by Kepler and TESS have begun illuminating the origins and process by which white dwarf pollution takes place by identifying transiting disintegrating minor planets on their way to polluting white dwarfs. Here for TESS Cycle 7, we propose the largest search to date to search for transiting debris ar
630220972,33.1011,-3.3887,19.28,G08062
630221700,34.1576,-2.8811,18.39,G08002;G08062
630221991,33.5211,-2.7984,17.92,G08002;G08062
630227242,32.8197,-2.8177,19.05,G08062
630228894,31.5692,-2.8257,19.23,G08062
630230890,32.0388,-1.5987,18.17,G08062;G08002
630232078,33.5873,-1.5545,17.86,G08002;G08062
630234475,33.0273,-0.6682,18.18,G08002;G08062
630279163,27.737,-4.3173,19.24,G08062
630279474,28.1393,-3.9152,18.53,G08002;G08062
630279619,28.1248,-3.8092,18.35,G08002;G08062
630279759,28.9519,-3.8889,18.52,G08002;G08062
630280172,29.1098,-3.5218,18.93,G08002;G08062
630280762,28.8344,-3.1909,18.03,G08002;G08062
630281635,27.3243,-3.4315,18.45,G08002;G08062
630281651,27.4145,-3.327,18.63,G08002;G08062
630282330,28.4443,-2.9148,18.54,G08002;G08062
630282639,27.631,-2.8322,18.81,G08002;G08062
630282706,28.2085,-2.7659,19.05,G08062
630283431,29.9102,-2.8406,17.35,G08002;G08062
630285038,30.0109,-2.0951,19.05,G08002;G08062
630285358,28.7573,-2.5798,18.68,G08002;G08062
630286267,29.4472,-2.2744,18.66,G08002;G08062
630286652,29.7517,-1.8728,18.26,G08002;G08062
630286947,29.0041,-1.8341,18.28,G08002;G08062
630287061,29.1614,-1.5217,18.96,G08002;G08062
630287507,26.5106,-3.2424,19.12,G08062
630287528,26.7234,-3.2148,18.75,G08002;G08062
630289220,27.4155,-2.3176,19.08,G08062
630290340,25.6258,-2.1449,17.71,G08062;G08002
630291526,26.5858,-1.6473,18.99,G08002;G08062
630292998,28.7653,-1.5209,19.22,G08062
630293068,28.9028,-1.402,19.11,G08062
630293404,28.4651,-1.3977,18.6,G08062;G08002
630293658,28.4504,-0.9915,19.22,G08062
630293737,29.0174,-1.0088,18.36,G08062;G08002
630293957,28.7506,-0.6896,18.78,G08002;G08062
630294319,28.0482,-1.2437,18.84,G08002;G08062
630295374,28.6403,-0.6798,18.4,G08002;G08062
630295834,28.0879,-0.5106,18.8,G08002;G08062
630297791,31.2135,-1.3225,18.68,G08062;G08002
630297991,31.2344,-1.0795,18.77,G08002;G08062
630298109,31.6103,-0.9545,17.82,G08062;G08002
630298143,31.7141,-0.9521,18.9,G08002;G08062
630298555,30.1627,-1.2744,18.59,G08002;G08062
630299281,29.9144,-0.9045,19.03,G08062
630300049,30.3842,-0.6595,17.61,G08002;G08062
630301405,32.4341,-0.4765,19.11,G08002;G08062
630301639,32.4701,-0.1124,18.2,G08062;G08002
630302354,32.8947,-0.0072,18.93,G08002;G08062
630304345,32.8188,0.5244,18.42,G08062;G08002
630304921,32.3654,0.8391,18.89,G08002;G08062
630305030,32.216,0.8919,17.19,G08062;G08002
630305616,29.6003,-0.5863,19.24,G08062
630309146,29.2411,0.6772,19.04,G08062
630311518,31.2465,1.3527,19.18,G08062
630313424,31.161,1.8662,18.87,G08062;G08002
630313547,30.5233,1.6415,18.84,G08002;G08062
630314200,25.5069,-2.0389,18.61,G08062;G08002
630314437,25.8485,-1.833,17.02,G08002;G08062;G08082;20SECONDTARGET
630315645,26.1612,-1.2218,18.61,G08002;G08062
630315790,25.5873,-1.4,18.46,G08002;G08062
630316464,24.3022,-1.4998,18.89,G08002;G08062
630317396,25.2041,-1.0508,19.22,G08062
630317477,25.3927,-0.9367,18.86,G08002;G08062
630318606,26.5789,-0.8639,18.19,G08002;G08062
630319513,27.5662,-0.4315,19.16,G08062
630320118,27.1984,-0.0225,18.52,G08002;G08062
630322289,26.3565,0.6519,19.01,G08062
630322675,23.9405,-0.9611,18.68,G08002;G08062
630324744,24.6023,0.5609,19.18,G08062
630325066,23.4932,-0.0592,18.6,G08002;G08062
630326435,23.3751,0.653,19.09,G08062
630326893,25.5088,0.4162,18.6,G08002;G08062
630327159,25.8331,0.6683,19.23,G08062
630328825,25.8508,1.5208,18.49,G08062;G08002
630333044,28.9774,1.586,18.27,G08002;G08062
630335538,29.7311,1.4852,18.27,G08002;G08062
630335896,29.7516,1.7617,17.39,G08002;G08062
630339387,29.3548,3.0058,19.02,G08062
630340142,26.9662,1.6616,17.23,G08002;G08062
630340408,26.2339,1.617,18.06,G08002;G08062
630342731,25.7579,2.5304,17.88,G08002;G08062
630343400,27.1194,2.9577,18.91,G08062;G08002
630343591,26.3987,2.9344,18.57,G08002;G08062
630343942,26.5173,3.2125,18.8,G08002;G08062
630344066,28.0744,2.4478,17.92,G08002;G08062
630345216,28.8449,3.2327,17.98,G08062;G08002
630346147,28.8235,3.9905,19.14,G08062
630347873,28.4289,4.4224,17.17,G08062;G08002
630357925,32.3711,1.5717,19.12,G08062
630385590,31.3695,2.934,18.96,G08002;G08062
630385913,30.8083,3.0762,16.73,G08002;G08062
630386237,30.8405,3.3082,19.21,G08062
630394437,29.5081,3.8441,18.86,G08062;G08002
630395305,29.6912,4.4625,18.37,G08062;G08002
630396709,28.9594,4.5252,16.91,G08002;G08062;G08082;20SECONDTARGET
630399364,30.6808,5.1642,18.91,G08002;G08062
630426257,20.6446,0.5066,17.02,G08002;G08062
630427251,20.8627,1.1395,19.07,G08062
630427311,20.575,1.1304,19.28,G08062
630429417,23.0923,0.9983,19.2,G08062
630430081,23.4545,1.4371,17.39,G08062;G08002
630430378,21.9049,0.9449,19.01,G08062
630432496,23.8342,1.3153,18.29,G08002;G08062
630432757,24.1279,1.6554,18.78,G08002;G08062
630432764,24.2538,1.7042,17.54,G08002;G08062
630434805,23.2391,2.1925,16.97,G08002;G08062
630435305,22.77,2.3712,17.94,G08002;G08062
630435338,22.6338,2.4108,18.84,G08062;G08002
630437364,20.8704,1.667,17.94,G08002;G08062
630437541,20.6133,1.8882,17.93,G08002;G08062
630438732,21.8795,2.4628,19.04,G08062
630442447,23.5397,3.3615,18.68,G08062;G08002
630445756,25.4355,2.8058,18.71,G08062;G08002
630446401,25.5145,3.2004,18.81,G08036;G08002;G08062
630447725,24.5262,3.091,18.95,G08002;G08062
630448345,24.4441,3.5232,18.93,G08002;G08062
213014168,11.2597,-4.1199,16.32,G08002;G08062
24227217,15.2203,-7.7363,18.12,G08002;G08062
24249170,15.5672,-10.2512,16.95,G08002;G08062
24268748,15.9753,-11.4656,18.02,G08002;G08062
248347454,17.0537,-2.07,17.86,G08062;G08002
248383238,18.7737,-1.5544,16.88,G08062;G08002
248388493,19.3674,-4.6629,17.39,G08002;G08062
248388494,19.3683,-4.6626,17.33,G08002;G08062
269533234,14.3724,-0.8967,17.22,G08062;G08002
269572487,15.8325,-3.4177,16.46,G08002;G08062
269592754,16.0697,-3.8409,17.29,G08002;G08062
333558471,12.0399,-1.411,17.09,G08062;G08002
333641428,13.2709,-4.3942,17.43,G08062;G08002
3894294,11.2772,-6.1437,17.39,G08062;G08002;G08158
398672531,13.6605,-9.8722,16.6,G08002;G08062
398704120,16.4296,-9.3489,16.97,G08002;G08062
3990629,13.0648,-9.4051,15.51,G08002;G08062
408016357,13.9592,-11.4556,14.88,G08002;G08062;20SECONDTARGET
408066384,17.2655,-10.7041,16.46,G08002;G08062
423358955,14.6245,-2.1759,17.26,G08002;G08062
610354781,14.0603,-12.3994,19.01,G08002;G08062
610377986,12.5555,-13.2031,18.93,G08002;G08062
610382040,12.4298,-12.9172,18.75,G08002;G08062
610382837,12.4052,-12.5097,18.7,G08002;G08062
610384166,12.767,-12.0817,18.54,G08002;G08062
610384261,12.9808,-11.8846,19.13,G08062
610386274,12.8137,-11.6303,18.99,G08002;G08062
610396823,11.539,-10.3273,18.68,G08062;G08002
610397037,11.7391,-10.0163,18.77,G08002;G08062
610587693,15.8494,-12.1559,18.77,G08002;G08062
610589108,14.4778,-12.1718,19.16,G08062
610591356,16.8089,-11.6383,19.12,G08062
610591430,17.2989,-11.6418,18.67,G08062;G08002
610591636,17.1469,-11.3749,18.27,G08002;G08062
610593453,17.2689,-10.7045,18.19,G08002;G08062
610593831,17.6148,-10.3361,17.37,G08002;G08062
610593846,17.5297,-10.3921,18.0,G08002;G08062
610596462,16.9844,-9.8322,18.03,G08062;G08002
610598080,19.0063,-10.9891,17.94,G08062;G08002
610601285,18.2615,-10.1044,18.92,G08062;G08002
610601348,18.496,-9.987,17.7,G08002;G08062
610601862,19.0704,-9.73,18.7,G08002;G08062
610601952,19.2212,-9.7824,19.02,G08002;G08062
610604153,17.4459,-9.1284,18.43,G08002;G08062
610604291,18.5727,-9.3263,17.89,G08002;G08062
610605806,19.8332,-8.9601,19.17,G08062
610606307,19.4468,-8.7656,18.86,G08062;G08002
610607536,19.2508,-8.0531,18.93,G08002;G08062
610611145,14.8426,-10.5804,17.57,G08062;G08002
610612090,12.9788,-11.0007,18.58,G08002;G08062
610612657,13.3778,-10.3792,17.99,G08002;G08062
610612686,13.2874,-10.3489,19.23,G08062
610613569,13.9171,-10.1122,18.89,G08002;G08062
610614638,15.9678,-10.0416,18.74,G08062;G08002
610616843,14.8416,-9.9505,19.04,G08062
610618392,15.7589,-9.1004,19.04,G08062
610620967,13.9856,-9.5962,18.53,G08002;G08062
610621423,13.0622,-9.5241,18.58,G08002;G08062
610622131,12.3177,-9.7736,18.4,G08002;G08062
610622176,12.252,-9.7011,19.05,G08062
610627155,13.2302,-8.5538,18.22,G08002;G08062
610627844,13.4771,-8.2648,18.22,G08002;G08062
610629260,13.9972,-7.3828,18.82,G08002;G08062
610630569,16.7892,-8.4735,18.96,G08002;G08062
610631441,17.067,-8.4027,18.99,G08002;G08062
610631946,16.1755,-8.7293,18.65,G08062;G08002
610633545,17.4223,-7.7225,19.23,G08062
610633565,16.9796,-7.858,19.23,G08062
610633945,16.4754,-7.6921,18.61,G08002;G08062
610634140,16.948,-7.531,18.89,G08002;G08062
610636358,19.2286,-6.8379,18.12,G08062;G08002
610636530,17.5852,-7.7532,18.41,G08062;G08002
610636639,17.8172,-7.5105,17.14,G08002;G08062
610641063,14.8772,-7.5554,17.57,G08062;G08002
610641082,14.8658,-7.5423,19.27,G08062
610641314,15.2067,-7.2753,19.24,G08062
610641401,15.3615,-7.1221,18.18,G08002;G08062
610642120,15.4886,-7.0416,17.5,G08002;G08062
610643529,17.1648,-6.756,18.38,G08062;G08002
610645190,16.4555,-6.2484,18.38,G08002;G08062
610645278,16.0024,-6.2518,17.86,G08002;G08062
610646403,16.7705,-5.5332,17.64,G08062;G08002
610646974,16.475,-5.219,18.58,G08002;G08062
610647254,16.9618,-4.8618,18.01,G08002;G08062
610647318,19.8731,-7.1904,18.61,G08002;G08062
610647451,19.5193,-7.0344,18.63,G08002;G08062
610649232,18.5975,-5.8707,18.91,G08062;G08002
610649574,19.7635,-5.7638,18.43,G08002;G08062
610649787,19.7338,-5.4404,18.33,G08002;G08062
610651130,18.1306,-5.4742,18.45,G08062;G08002
610651369,18.279,-5.1783,18.5,G08002;G08062
610651740,18.7258,-5.1183,19.15,G08062
610651774,18.9723,-5.0635,18.63,G08002;G08062
610652043,19.2149,-4.6798,18.62,G08062;G08002
610652567,18.7212,-4.4365,18.94,G08002;G08062
610652995,18.0874,-4.8953,18.84,G08062;G08002
610654305,17.8905,-4.2573,18.31,G08002;G08062
610655499,19.8437,-3.9077,18.2,G08002;G08062
610655625,19.6706,-3.8222,18.07,G08062;G08002
610657252,19.2453,-3.1818,17.42,G08002;G08062
610659633,12.2759,-8.1701,18.94,G08002;G08062
610660727,10.8991,-8.3917,18.52,G08002;G08062
610660769,11.0146,-8.4368,18.53,G08002;G08062
610663006,12.5802,-8.1181,19.17,G08062
610663289,12.9285,-7.807,18.52,G08062;G08002
610663568,12.2166,-7.7622,19.2,G08062
610664507,13.5159,-7.0671,17.95,G08002;G08062
610664551,13.791,-6.9785,18.55,G08062;G08002
610672995,11.3538,-6.5605,18.46,G08062;G08002
610673583,11.0424,-6.1897,18.59,G08002;G08062
610678231,14.201,-6.195,17.6,G08062;G08002
610678864,15.3597,-5.893,18.14,G08062;G08002
610679298,14.3983,-5.8292,18.29,G08002;G08062
610680033,13.8963,-6.1146,18.74,G08002;G08062
610680154,13.4627,-5.9581,19.18,G08062
610680611,13.3918,-5.772,19.21,G08062
610680782,13.0624,-5.6446,19.1,G08062
610681391,14.3417,-5.3441,18.62,G08062;G08002
610681689,13.5605,-5.4168,18.74,G08002;G08062
610682527,15.906,-5.4025,18.88,G08002;G08062
610683099,15.3298,-5.2015,19.21,G08062
610683708,16.5868,-4.845,17.93,G08062;G08002
610685835,15.6262,-4.5281,18.43,G08002;G08062
610687761,12.1997,-5.3454,18.39,G08062;G08002
610687821,12.3956,-5.2843,18.79,G08062;G08002
610688185,12.5969,-4.8645,17.02,G08002;G08062
610690503,12.0879,-4.4535,17.93,G08062;G08002
610693698,15.0904,-3.3715,18.04,G08002;G08062
610693848,14.502,-3.516,17.92,G08062;G08002
610693877,14.2716,-3.703,18.13,G08062;G08002
610693907,14.2926,-3.5957,18.05,G08002;G08062
610694814,13.4975,-3.5979,18.73,G08002;G08062
610695752,14.1414,-3.1808,18.09,G08002;G08062
610696155,13.7267,-3.2044,19.07,G08062
610696164,13.693,-3.2011,18.66,G08002;G08062
610703281,10.421,-4.9188,18.82,G08002;G08062
610706257,9.2679,-4.2106,19.06,G08002;G08062
610706393,9.8922,-3.9467,19.11,G08062
610706394,9.7834,-3.9562,18.71,G08002;G08062
610718181,11.5863,-3.6119,18.39,G08002;G08062
610718443,12.0851,-3.3981,18.96,G08062;G08002
610719997,10.4779,-3.1342,18.09,G08002;G08062
610722682,13.603,-2.6069,18.89,G08002;G08062
610724460,12.3612,-2.2482,19.25,G08062
610727048,10.1482,-2.7969,17.83,G08002;G08062;G08082
610731357,11.3277,-2.2993,18.99,G08062;G08002
610731801,11.6553,-1.7911,17.39,G08002;G08062
610737296,16.4006,-4.3173,19.29,G08062
610737918,17.653,-3.8878,17.29,G08002;G08062
610738067,17.9229,-3.7496,19.0,G08002;G08062
610738305,17.9328,-3.4012,18.76,G08002;G08062
610738882,17.5707,-3.0962,19.27,G08062
610738954,16.3384,-4.0232,18.82,G08002;G08062
610739357,16.3814,-3.5829,19.22,G08062
610739951,16.0071,-3.2066,18.58,G08002;G08062
610744799,18.7898,-1.7686,17.7,G08062;G08002
610745227,18.3454,-1.681,19.28,G08062
610746141,15.3154,-2.8696,17.45,G08002;G08062
610747520,15.8093,-2.1414,18.18,G08062;G08002
610747897,14.9721,-2.7413,18.37,G08002;G08062
610749117,15.364,-2.0738,18.86,G08002;G08062
610749320,16.0717,-1.8346,18.87,G08062;G08002
610749992,15.2142,-1.5232,19.18,G08062
610750594,17.0303,-1.7084,19.09,G08062
610751202,17.5943,-1.759,18.93,G08002;G08062
610751376,17.526,-1.4647,18.67,G08062;G08002
610752109,17.7358,-0.94,18.99,G08002;G08062
610754150,16.7119,-0.5927,19.05,G08002;G08062
610754439,17.0684,-0.3038,18.45,G08002;G08062
610754544,16.596,-0.2491,18.2,G08002;G08062
610754811,19.3963,-2.1092,18.81,G08002;G08062
610754849,19.7165,-1.9704,17.97,G08062;G08002
610756194,18.6738,-1.2896,18.29,G08002;G08062
610757570,19.6989,-0.0286,19.27,G08062
610757744,18.2434,-0.998,19.04,G08062
610758002,18.7636,-0.6528,19.29,G08062
610760753,17.7527,0.3019,18.89,G08002;G08062;20SECONDTARGET
610760992,18.534,0.2661,18.65,G08062;G08002
610763360,18.8223,0.9269,18.2,G08002;G08062
610764090,19.0573,1.5147,18.11,G08002;G08062
610767528,14.6772,-0.9492,18.92,G08002;G08062
610767718,13.3605,-1.5155,18.79,G08002;G08062
610768664,13.357,-0.971,19.3,G08062
610769534,13.6503,-0.8286,18.12,G08062;G08002
610770257,15.6275,-0.7953,18.97,G08002;G08062
610770647,15.5325,-0.5508,18.17,G08002;G08062;20SECONDTARGET
610772072,15.8207,0.1493,18.07,G08002;G08062
630103626,20.4558,-10.1336,17.31,G08002;G08062
630105115,21.2641,-8.8775,19.17,G08062
630105682,20.9367,-8.7024,18.96,G08002;G08062
630106222,20.4042,-8.6225,18.89,G08002;G08062
630107271,22.5278,-9.4336,18.13,G08002;G08062
630107583,22.8849,-9.0229,18.39,G08002;G08062
630109821,21.6437,-8.6776,17.85,G08002;G08062
630110111,22.1035,-8.3827,18.34,G08002;G08062
630110181,22.2263,-8.1863,18.17,G08062;G08002
630111558,22.2458,-7.7066,18.13,G08002;G08062
630118645,22.2226,-7.4068,17.36,G08002;G08062
630118659,22.227,-7.3614,18.62,G08002;G08062
630119632,20.5983,-7.4363,18.99,G08002;G08062
630120251,20.1222,-7.0704,18.02,G08002;G08062
630121329,20.6337,-6.5468,18.05,G08002;G08062
630122507,22.0049,-6.5919,17.62,G08062;G08002
630147064,21.7041,-4.8531,19.03,G08002;G08062
630148751,20.9754,-4.3043,18.88,G08062;G08002
630149787,20.6056,-3.9939,18.01,G08002;G08062
630153733,21.2262,-3.5887,18.97,G08002;G08062
630159369,21.125,-3.5327,17.9,G08062;G08002
115273655,25.7138,-38.9847,14.63,G08002;G08062;20SECONDTARGET
115357491,28.3589,-37.0045,17.29,G08002;G08062
129737651,35.1972,-41.3732,17.29,G08002;G08062
138733537,33.1831,-39.2645,16.45,G08002;G08062
138733661,33.1954,-38.4973,16.91,G08062;G08002
142151076,36.548,-43.5835,17.16,G08002;G08062
146251691,35.2966,-33.8508,16.53,G08002;G08062
393482866,35.4246,-42.0006,17.13,G08002;G08062
42015601,24.19,-36.8095,17.48,G08062;G08002;G08082
42073410,25.086,-38.0596,17.11,G08002;G08062;G08082
49617072,37.8797,-41.2351,16.76,G08002;G08062
49617284,37.7751,-39.845,16.98,G08062;G08002
631807856,30.09,-45.7241,18.54,G08002;G08062
631820365,34.8805,-43.8739,18.69,G08002;G08062
631820552,34.8684,-43.6366,18.79,G08062;G08002
631824825,30.9063,-44.5376,18.69,G08062;G08002
631825430,32.2561,-44.0855,18.92,G08002;G08062
631825722,31.6487,-44.2418,17.74,G08002;G08062
631826199,31.6726,-43.7314,18.87,G08002;G08062
631828219,34.6487,-43.56,19.0,G08062;G08002
631829458,32.9102,-43.7271,17.55,G08062;G08002
631829482,32.8529,-43.6934,19.1,G08062
631830429,32.7916,-42.9578,18.98,G08002;G08062
631831513,33.2285,-42.4359,17.7,G08002;G08062
631853927,35.7059,-43.6974,17.42,G08062;G08002
631853949,35.2814,-43.9088,19.16,G08062
631854032,35.3604,-43.6655,19.1,G08062
631854102,35.4233,-43.5705,17.9,G08062;G08002
631854794,35.3768,-43.1639,17.83,G08002;G08062
631861379,37.9367,-41.1113,17.26,G08062;G08002
631862675,34.9049,-42.7892,18.85,G08002;G08062
631863367,34.7612,-42.4302,18.25,G08002;G08062
631864116,35.9104,-42.0395,19.24,G08062
631866824,35.4467,-41.275,18.77,G08002;G08062
631867258,35.0629,-41.0366,18.53,G08062;G08002
631867397,34.7828,-40.9809,18.11,G08002;G08062
631867449,34.6457,-40.8253,18.96,G08002;G08062
631867632,35.3873,-40.5165,18.81,G08062;G08002
631867964,36.7989,-41.3423,18.66,G08002;G08062
631869181,37.1876,-40.8349,18.87,G08002;G08062
631869335,37.2421,-40.6379,18.44,G08002;G08062
631870105,36.992,-39.9513,18.81,G08002;G08062
631871846,35.8964,-39.5291,18.76,G08002;G08062
631874357,39.5947,-40.6366,19.08,G08062
631876410,38.7343,-39.6534,18.55,G08002;G08062
631879408,37.4976,-39.3938,19.05,G08062
631882764,37.6788,-38.3202,19.03,G08062
631882815,37.9994,-38.1656,18.12,G08002;G08062
631883233,37.6739,-38.2076,18.2,G08062;G08002
631891240,27.0798,-46.3084,19.26,G08062
631893571,26.3036,-45.8028,18.06,G08002;G08062
631894675,28.5159,-45.8712,19.22,G08062
631895031,27.6053,-45.9774,18.5,G08062;G08002
631895925,28.8647,-45.5458,18.25,G08062;G08002
631896614,28.9422,-45.0876,19.27,G08062
631898592,27.972,-44.6542,16.89,G08062;G08002
631910334,26.9186,-42.7979,18.52,G08002;G08062
631910944,28.0841,-42.6368,18.82,G08002;G08062
631910960,27.9074,-42.6031,19.01,G08062
631910991,28.0669,-42.4409,18.44,G08002;G08062
631912595,29.6676,-44.4491,18.47,G08062;G08002
631913736,31.6834,-43.5078,18.64,G08002;G08062
631914962,29.4205,-43.7947,19.08,G08062
631916240,30.6399,-43.1409,18.7,G08002;G08062
631917495,31.0236,-41.9711,19.06,G08062
631917921,32.4371,-42.9377,18.96,G08002;G08062
631919800,32.5411,-41.8889,18.82,G08002;G08062
631919813,32.4888,-41.8585,19.12,G08062
631920126,32.8681,-41.5216,18.39,G08002;G08062
631920390,31.7121,-42.2705,19.25,G08062
631920414,31.8201,-42.1743,18.74,G08002;G08062
631920568,31.707,-41.9909,16.74,G08002;G08062
631920720,32.1709,-41.934,19.02,G08062
631921194,31.0756,-41.8147,17.51,G08002;G08062
631922991,32.2381,-40.3637,18.19,G08002;G08062
631923968,28.6783,-42.5715,18.42,G08002;G08062
631924199,29.4396,-42.2362,17.89,G08002;G08062
631926519,28.3734,-42.0057,18.98,G08002;G08062
631927056,28.693,-41.2879,18.37,G08002;G08062
631927175,29.5656,-41.6686,19.21,G08062
631927514,29.8892,-41.235,18.65,G08002;G08062
631928221,29.4088,-40.7961,19.13,G08062
631929598,31.2603,-40.6375,18.87,G08002;G08062
631930336,31.7828,-40.2742,19.04,G08062
631930636,31.4939,-40.1381,18.35,G08062;G08002
631930921,31.9134,-39.9058,19.04,G08062
631933047,31.616,-39.4695,17.38,G08062;G08002
631935855,26.0142,-43.3765,18.29,G08002;G08062
631936177,25.1257,-43.5458,18.89,G08062;G08002
631936396,25.067,-43.1304,18.64,G08002;G08062
631938355,24.6869,-42.865,17.99,G08002;G08062
631938919,24.5714,-42.5964,19.18,G08062
631941471,27.237,-41.8609,19.14,G08062
631943545,26.7181,-41.3895,18.02,G08002;G08062
631944062,26.6797,-40.9894,18.94,G08002;G08062
631946427,24.882,-41.7453,19.3,G08062
631948849,23.8149,-41.4376,18.93,G08002;G08062
631951526,25.8675,-40.6474,17.11,G08002;G08062
631952701,24.5377,-40.7481,19.19,G08062
631953687,24.7596,-40.04,17.2,G08062;G08002
631955002,25.0702,-39.3299,19.06,G08062
631955457,28.0875,-41.6082,17.43,G08002;G08062
631957676,28.899,-40.0572,19.22,G08062
631958594,27.8822,-40.0476,19.12,G08062
631961621,29.1851,-39.2161,18.09,G08002;G08062
631962911,29.6445,-38.594,19.11,G08062
631963889,29.0029,-38.8354,18.68,G08002;G08062
631964055,28.472,-38.9574,19.26,G08062
631964225,28.3965,-38.7056,18.1,G08002;G08062
631964359,28.4452,-38.3614,18.22,G08062;G08002
631965035,29.5389,-37.9686,19.24,G08062
631969961,26.7836,-38.5458,18.21,G08002;G08062
631971249,28.1332,-38.6382,18.11,G08062;G08002
631973876,27.4459,-37.8877,18.96,G08002;G08062
631974110,27.3179,-37.4671,18.64,G08002;G08062
631974740,26.7657,-37.2053,17.65,G08062;G08002
631974901,27.2599,-36.9745,18.43,G08002;G08062
631976644,33.8307,-41.2215,18.13,G08002;G08062
631978110,35.0989,-40.2013,18.3,G08002;G08062
631978141,35.0158,-40.1803,17.56,G08062;G08002
631979612,33.1568,-40.1447,18.89,G08002;G08062
631980651,33.7276,-39.6495,17.16,G08062;G08002
631981198,33.6095,-39.3159,18.67,G08002;G08062
631981350,33.342,-39.2086,19.19,G08062
631982051,35.6358,-39.6177,18.38,G08002;G08062
631983878,35.8174,-38.6203,18.83,G08002;G08062
631986168,35.0848,-37.9424,17.86,G08062;G08002
631986509,35.3846,-37.5022,18.09,G08062;G08002
631986723,32.3313,-40.0606,18.72,G08002;G08062
631987859,32.5398,-38.9712,18.6,G08062;G08002
631988436,33.5867,-38.7424,18.51,G08002;G08062
631989014,33.0774,-38.5089,19.19,G08062
631990645,31.6995,-38.1178,16.32,G08002;G08062
631992485,34.2616,-37.8891,18.05,G08002;G08062
631992526,33.9802,-37.9658,18.47,G08002;G08062
631993190,33.5966,-37.5839,18.41,G08002;G08062
631995090,33.4374,-37.1295,19.11,G08062
631995108,33.57,-37.0558,18.43,G08002;G08062
631995772,32.8277,-36.6853,19.18,G08062
631995843,33.0007,-36.528,18.91,G08002;G08062
631996984,33.6667,-36.0755,19.29,G08062
631997132,36.5326,-38.534,16.96,G08002;G08062;20SECONDTARGET
631997235,36.6346,-38.2686,18.74,G08002;G08062
631997644,36.7162,-37.9074,18.12,G08002;G08062
631998039,36.317,-37.6838,17.95,G08002;G08062
631998073,36.1913,-37.6279,19.27,G08062
631998358,36.5924,-37.3738,18.26,G08002;G08062
631998438,37.3568,-37.7361,19.06,G08062
